country,date,cases,deaths,schools,events,gatherings,venues,borders,lockdown,homeoffice,new_cases,incidence_rate,weekday,country_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
Arkansas,2020-04-26,3001,51,0,1,1,1,1,0,1,68,0.022659114,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-04-27,3069,51,0,1,1,1,1,0,1,58,0.018898664,monday,3,1,0,0,0,0,0,0
Arkansas,2020-04-28,3127,57,0,1,1,1,1,0,1,66,0.021106492,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-04-29,3193,57,0,1,1,1,1,0,1,88,0.027560288,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-04-30,3281,61,0,1,1,1,1,0,1,56,0.017067967,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-05-01,3337,64,0,1,1,1,1,0,1,35,0.010488463,friday,3,0,0,0,0,1,0,0
Arkansas,2020-05-02,3372,72,0,1,1,1,1,0,1,65,0.019276394,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-05-03,3437,76,0,1,1,1,1,0,1,54,0.015711376,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-05-04,3491,80,0,1,1,1,1,0,1,34,0.00973933,monday,3,1,0,0,0,0,0,0
Arkansas,2020-05-05,3525,83,0,1,1,1,1,0,1,86,0.024397163,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-05-06,3611,87,0,1,1,1,1,0,1,92,0.025477707,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-05-07,3703,87,0,1,1,1,1,0,1,44,0.011882258,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-05-08,3747,88,0,1,1,1,1,0,1,0,0,friday,3,0,0,0,0,1,0,0
Arkansas,2020-05-09,3747,88,0,1,1,1,1,0,1,265,0.070723245,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-05-10,4012,91,0,1,1,1,1,0,1,31,0.00772682,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-05-11,4043,94,0,1,1,1,1,1,1,121,0.029928271,monday,3,1,0,0,0,0,0,0
Arkansas,2020-05-12,4164,95,0,1,1,1,1,1,1,72,0.017291066,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-05-13,4236,97,0,1,1,1,1,1,1,130,0.03068933,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-05-14,4366,98,0,1,1,1,1,1,1,97,0.022217132,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-05-15,4463,98,0,1,1,1,1,1,1,115,0.025767421,friday,3,0,0,0,0,1,0,0
Arkansas,2020-05-16,4578,98,0,1,1,1,1,1,1,181,0.039536916,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-05-17,4759,98,0,1,1,1,1,1,1,54,0.011346922,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-05-18,4813,100,0,1,1,1,1,1,1,110,0.022854768,monday,3,1,0,0,0,0,0,0
Arkansas,2020-05-19,4923,102,0,1,1,1,1,1,1,80,0.016250254,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-05-20,5003,107,0,1,1,1,1,1,1,455,0.090945433,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-05-21,5458,110,0,1,1,1,1,1,1,154,0.028215464,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-05-22,5612,113,0,1,1,1,1,1,1,163,0.029044904,friday,3,0,0,0,0,1,0,0
Arkansas,2020-05-23,5775,115,0,1,1,1,1,1,1,147,0.025454545,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-05-24,5922,116,0,1,1,1,1,1,1,107,0.01806822,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-05-25,6029,117,0,1,1,1,1,1,1,151,0.025045613,monday,3,1,0,0,0,0,0,0
Arkansas,2020-05-26,6180,119,0,1,1,1,1,1,1,97,0.015695793,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-05-27,6277,120,0,1,1,1,1,1,1,261,0.041580373,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-05-28,6538,125,0,1,1,1,1,1,1,239,0.036555522,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-05-29,6777,132,0,1,1,1,1,1,1,236,0.034823668,friday,3,0,0,0,0,1,0,0
Arkansas,2020-05-30,7013,133,0,1,1,1,1,1,1,240,0.034222159,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-05-31,7253,133,0,1,1,1,1,1,1,190,0.026196057,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-06-01,7443,133,0,1,1,1,1,1,1,375,0.05038291,monday,3,1,0,0,0,0,0,0
Arkansas,2020-06-02,7818,136,0,1,1,1,1,1,1,249,0.031849578,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-06-03,8067,142,0,1,1,1,1,1,1,358,0.044378331,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-06-04,8425,151,0,1,1,1,1,1,1,226,0.026824926,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-06-05,8651,152,0,1,1,1,1,1,1,450,0.052017108,friday,3,0,0,0,0,1,0,0
Arkansas,2020-06-06,9101,154,0,1,1,1,1,1,1,325,0.035710361,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-06-07,9426,154,0,1,1,1,1,1,1,314,0.033312115,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-06-08,9740,155,0,1,1,1,1,1,1,340,0.034907598,monday,3,1,0,0,0,0,0,0
Arkansas,2020-06-09,10080,161,0,1,1,1,1,1,1,288,0.028571429,tuesday,3,0,1,0,0,0,0,0
Arkansas,2020-06-10,10368,165,0,1,1,1,1,1,1,448,0.043209877,wednesday,3,0,0,1,0,0,0,0
Arkansas,2020-06-11,10816,171,0,1,1,1,1,1,1,731,0.067585059,thursday,3,0,0,0,1,0,0,0
Arkansas,2020-06-12,11547,176,0,1,1,1,1,1,1,548,0.047458214,friday,3,0,0,0,0,1,0,0
Arkansas,2020-06-13,12095,177,0,1,1,1,1,1,1,406,0.03356759,saturday,3,0,0,0,0,0,1,0
Arkansas,2020-06-14,12501,179,0,1,1,1,1,1,1,416,0.033277338,sunday,3,0,0,0,0,0,0,1
Arkansas,2020-06-15,12917,182,0,1,1,1,1,1,1,274,0.021212356,monday,3,1,0,0,0,0,0,0
Arizona,2020-02-15,NA,0,0,0,0,0,0,0,0,1,NA,saturday,4,0,0,0,0,0,1,0
Arizona,2020-02-16,1,0,0,0,0,0,0,0,0,0,0,sunday,4,0,0,0,0,0,0,1
Arizona,2020-02-17,1,0,0,0,0,0,0,0,0,0,0,monday,4,1,0,0,0,0,0,0
Arizona,2020-02-18,1,0,0,0,0,0,0,0,0,0,0,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-02-19,1,0,0,0,0,0,0,0,0,0,0,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-02-20,1,0,0,0,0,0,0,0,0,0,0,thursday,4,0,0,0,1,0,0,0
Arizona,2020-02-21,1,0,0,0,0,0,0,0,0,0,0,friday,4,0,0,0,0,1,0,0
Arizona,2020-02-22,1,0,0,0,0,0,0,0,0,0,0,saturday,4,0,0,0,0,0,1,0
Arizona,2020-02-23,1,0,0,0,0,0,0,0,0,0,0,sunday,4,0,0,0,0,0,0,1
Arizona,2020-02-24,1,0,0,0,0,0,0,0,0,0,0,monday,4,1,0,0,0,0,0,0
Arizona,2020-02-25,1,0,0,0,0,0,0,0,0,0,0,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-02-26,1,0,0,0,0,0,0,0,0,0,0,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-02-27,1,0,0,0,0,0,0,0,0,0,0,thursday,4,0,0,0,1,0,0,0
Arizona,2020-02-28,1,0,0,0,0,0,0,0,0,0,0,friday,4,0,0,0,0,1,0,0
Arizona,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,saturday,4,0,0,0,0,0,1,0
Arizona,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,sunday,4,0,0,0,0,0,0,1
Arizona,2020-03-02,1,0,0,0,0,0,0,0,0,0,0,monday,4,1,0,0,0,0,0,0
Arizona,2020-03-03,1,0,0,0,0,0,0,0,0,0,0,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-03-04,1,0,0,0,0,0,0,0,0,0,0,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-03-05,1,0,0,0,0,0,0,0,0,1,1,thursday,4,0,0,0,1,0,0,0
Arizona,2020-03-06,2,0,0,0,0,0,0,0,0,2,1,friday,4,0,0,0,0,1,0,0
Arizona,2020-03-07,4,0,0,0,0,0,0,0,0,0,0,saturday,4,0,0,0,0,0,1,0
Arizona,2020-03-08,4,0,0,0,0,0,0,0,0,0,0,sunday,4,0,0,0,0,0,0,1
Arizona,2020-03-09,4,0,0,0,0,0,0,0,0,2,0.5,monday,4,1,0,0,0,0,0,0
Arizona,2020-03-10,6,0,0,0,0,0,0,0,0,3,0.5,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-03-11,9,0,0,0,0,0,0,0,1,0,0,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-03-12,9,0,0,0,0,0,0,0,1,0,0,thursday,4,0,0,0,1,0,0,0
Arizona,2020-03-13,9,0,0,0,0,0,0,0,1,3,0.333333333,friday,4,0,0,0,0,1,0,0
Arizona,2020-03-14,12,0,0,0,0,0,0,0,1,0,0,saturday,4,0,0,0,0,0,1,0
Arizona,2020-03-15,12,0,0,0,0,0,0,0,1,6,0.5,sunday,4,0,0,0,0,0,0,1
Arizona,2020-03-16,18,0,0,1,0,0,1,0,1,2,0.111111111,monday,4,1,0,0,0,0,0,0
Arizona,2020-03-17,20,0,0,1,0,0,1,0,1,7,0.35,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-03-18,27,0,0,1,0,0,1,0,1,18,0.666666667,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-03-19,45,0,0,1,1,1,1,0,1,23,0.511111111,thursday,4,0,0,0,1,0,0,0
Arizona,2020-03-20,68,0,0,1,1,1,1,0,1,36,0.529411765,friday,4,0,0,0,0,1,0,0
Arizona,2020-03-21,104,1,0,1,1,1,1,0,1,48,0.461538462,saturday,4,0,0,0,0,0,1,0
Arizona,2020-03-22,152,2,0,1,1,1,1,0,1,83,0.546052632,sunday,4,0,0,0,0,0,0,1
Arizona,2020-03-23,235,2,0,1,1,1,1,0,1,91,0.387234043,monday,4,1,0,0,0,0,0,0
Arizona,2020-03-24,326,5,0,1,1,1,1,0,1,75,0.23006135,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-03-25,401,6,0,1,1,1,1,0,1,107,0.266832918,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-03-26,508,8,0,1,1,1,1,0,1,157,0.309055118,thursday,4,0,0,0,1,0,0,0
Arizona,2020-03-27,665,13,0,1,1,1,1,0,1,108,0.162406015,friday,4,0,0,0,0,1,0,0
Arizona,2020-03-28,773,15,0,1,1,1,1,0,1,146,0.188874515,saturday,4,0,0,0,0,0,1,0
Arizona,2020-03-29,919,17,0,1,1,1,1,0,1,238,0.258977149,sunday,4,0,0,0,0,0,0,1
Arizona,2020-03-30,1157,20,0,1,1,1,1,0,1,132,0.114088159,monday,4,1,0,0,0,0,0,0
Arizona,2020-03-31,1289,25,1,1,1,1,1,0,1,124,0.096198604,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-04-01,1413,32,1,1,1,1,1,0,1,183,0.129511677,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-04-02,1596,35,1,1,1,1,1,0,1,173,0.10839599,thursday,4,0,0,0,1,0,0,0
Arizona,2020-04-03,1769,44,1,1,1,1,1,0,1,250,0.141322781,friday,4,0,0,0,0,1,0,0
Arizona,2020-04-04,2019,52,1,1,1,1,1,0,1,250,0.123823675,saturday,4,0,0,0,0,0,1,0
Arizona,2020-04-05,2269,64,1,1,1,1,1,0,1,191,0.084178052,sunday,4,0,0,0,0,0,0,1
Arizona,2020-04-06,2460,65,1,1,1,1,1,0,1,115,0.046747967,monday,4,1,0,0,0,0,0,0
Arizona,2020-04-07,2575,73,1,1,1,1,1,0,1,151,0.058640777,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-04-08,2726,89,1,1,1,1,1,0,1,292,0.107116654,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-04-09,3018,98,1,1,1,1,1,0,1,94,0.031146455,thursday,4,0,0,0,1,0,0,0
Arizona,2020-04-10,3112,106,1,1,1,1,1,0,1,281,0.09029563,friday,4,0,0,0,0,1,0,0
Arizona,2020-04-11,3393,117,1,1,1,1,1,0,1,149,0.04391394,saturday,4,0,0,0,0,0,1,0
Arizona,2020-04-12,3542,125,1,1,1,1,1,0,1,163,0.046019198,sunday,4,0,0,0,0,0,0,1
Arizona,2020-04-13,3705,132,1,1,1,1,1,0,1,104,0.028070175,monday,4,1,0,0,0,0,0,0
Arizona,2020-04-14,3809,143,1,1,1,1,1,0,1,155,0.040693095,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-04-15,3964,155,1,1,1,1,1,0,1,273,0.068869828,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-04-16,4237,164,1,1,1,1,1,0,1,274,0.064668397,thursday,4,0,0,0,1,0,0,0
Arizona,2020-04-17,4511,183,1,1,1,1,1,0,1,213,0.047217912,friday,4,0,0,0,0,1,0,0
Arizona,2020-04-18,4724,180,1,1,1,1,1,0,1,209,0.044242168,saturday,4,0,0,0,0,0,1,0
Arizona,2020-04-19,4933,184,1,1,1,1,1,0,1,135,0.027366714,sunday,4,0,0,0,0,0,0,1
Arizona,2020-04-20,5068,191,1,1,1,1,1,0,1,188,0.037095501,monday,4,1,0,0,0,0,0,0
Arizona,2020-04-21,5256,208,1,1,1,1,1,0,1,217,0.041286149,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-04-22,5473,231,1,1,1,1,1,0,1,299,0.054631829,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-04-23,5772,249,1,1,1,1,1,0,1,273,0.047297297,thursday,4,0,0,0,1,0,0,0
Arizona,2020-04-24,6045,266,1,1,1,1,1,0,1,241,0.039867659,friday,4,0,0,0,0,1,0,0
Arizona,2020-04-25,6286,273,1,1,1,1,1,0,1,248,0.039452752,saturday,4,0,0,0,0,0,1,0
Arizona,2020-04-26,6534,275,1,1,1,1,1,0,1,191,0.029231711,sunday,4,0,0,0,0,0,0,1
Arizona,2020-04-27,6725,275,1,1,1,1,1,0,1,230,0.034200743,monday,4,1,0,0,0,0,0,0
Arizona,2020-04-28,6955,275,1,1,1,1,1,0,1,254,0.036520489,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-04-29,7209,308,1,1,1,1,1,0,1,446,0.061867111,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-04-30,7655,320,1,1,1,1,1,0,1,314,0.041018942,thursday,4,0,0,0,1,0,0,0
Arizona,2020-05-01,7969,330,1,1,1,1,1,0,1,395,0.049567072,friday,4,0,0,0,0,1,0,0
Arizona,2020-05-02,8364,330,1,1,1,1,1,0,1,276,0.032998565,saturday,4,0,0,0,0,0,1,0
Arizona,2020-05-03,8640,362,1,1,1,1,1,0,1,284,0.03287037,sunday,4,0,0,0,0,0,0,1
Arizona,2020-05-04,8924,362,1,1,1,1,1,0,1,381,0.042693859,monday,4,1,0,0,0,0,0,0
Arizona,2020-05-05,9305,395,1,1,1,1,1,0,1,402,0.043202579,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-05-06,9707,426,1,1,1,1,1,0,1,238,0.024518389,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-05-07,9945,450,1,1,1,1,1,0,1,581,0.058421317,thursday,4,0,0,0,1,0,0,0
Arizona,2020-05-08,10526,517,1,1,1,1,1,1,1,434,0.041231237,friday,4,0,0,0,0,1,0,0
Arizona,2020-05-09,10960,532,1,1,1,1,1,1,1,159,0.014507299,saturday,4,0,0,0,0,0,1,0
Arizona,2020-05-10,11119,536,1,1,1,1,1,1,1,264,0.023743142,sunday,4,0,0,0,0,0,0,1
Arizona,2020-05-11,11383,542,1,1,1,1,1,1,1,353,0.031011157,monday,4,1,0,0,0,0,0,0
Arizona,2020-05-12,11736,562,1,1,1,1,1,1,1,480,0.040899796,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-05-13,12216,595,1,1,1,1,1,1,1,458,0.037491814,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-05-14,12674,624,1,1,1,1,1,1,1,495,0.039056336,thursday,4,0,0,0,1,0,0,0
Arizona,2020-05-15,13169,651,1,1,1,1,1,1,1,497,0.037740147,friday,4,0,0,0,0,1,0,0
Arizona,2020-05-16,13666,679,1,1,1,1,1,1,1,279,0.02041563,saturday,4,0,0,0,0,0,1,0
Arizona,2020-05-17,13945,680,1,1,1,1,1,1,1,263,0.018859806,sunday,4,0,0,0,0,0,0,1
Arizona,2020-05-18,14208,687,1,1,1,1,1,1,1,368,0.025900901,monday,4,1,0,0,0,0,0,0
Arizona,2020-05-19,14576,705,1,1,1,1,1,1,1,330,0.022639956,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-05-20,14906,747,1,1,1,1,1,1,1,442,0.029652489,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-05-21,15348,764,1,1,1,1,1,1,1,276,0.017982799,thursday,4,0,0,0,1,0,0,0
Arizona,2020-05-22,15624,775,1,1,1,1,1,1,1,429,0.027457757,friday,4,0,0,0,0,1,0,0
Arizona,2020-05-23,16053,801,1,1,1,1,1,1,1,324,0.020183143,saturday,4,0,0,0,0,0,1,0
Arizona,2020-05-24,16377,801,1,1,1,1,1,1,1,198,0.012090126,sunday,4,0,0,0,0,0,0,1
Arizona,2020-05-25,16575,807,1,1,1,1,1,1,1,289,0.017435897,monday,4,1,0,0,0,0,0,0
Arizona,2020-05-26,16864,810,1,1,1,1,1,1,1,454,0.026921252,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-05-27,17318,834,1,1,1,1,1,1,1,559,0.032278554,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-05-28,17877,860,1,1,1,1,1,1,1,595,0.033282989,thursday,4,0,0,0,1,0,0,0
Arizona,2020-05-29,18472,886,1,1,1,1,1,1,1,786,0.042550888,friday,4,0,0,0,0,1,0,0
Arizona,2020-05-30,19258,904,1,1,1,1,1,1,1,678,0.035206148,saturday,4,0,0,0,0,0,1,0
Arizona,2020-05-31,19936,907,1,1,1,1,1,1,1,193,0.009680979,sunday,4,0,0,0,0,0,0,1
Arizona,2020-06-01,20129,918,1,1,1,1,1,1,1,1135,0.056386308,monday,4,1,0,0,0,0,0,0
Arizona,2020-06-02,21264,943,1,1,1,1,1,1,1,1092,0.051354402,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-06-03,22356,983,1,1,1,1,1,1,1,530,0.023707282,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-06-04,22886,999,1,1,1,1,1,1,1,1553,0.067858079,thursday,4,0,0,0,1,0,0,0
Arizona,2020-06-05,24439,1015,1,1,1,1,1,1,1,1012,0.041409223,friday,4,0,0,0,0,1,0,0
Arizona,2020-06-06,25451,1043,1,1,1,1,1,1,1,1538,0.060429846,saturday,4,0,0,0,0,0,1,0
Arizona,2020-06-07,26989,1051,1,1,1,1,1,1,1,689,0.025528919,sunday,4,0,0,0,0,0,0,1
Arizona,2020-06-08,27678,1053,1,1,1,1,1,1,1,618,0.022328203,monday,4,1,0,0,0,0,0,0
Arizona,2020-06-09,28296,1076,1,1,1,1,1,1,1,1556,0.054990105,tuesday,4,0,1,0,0,0,0,0
Arizona,2020-06-10,29852,1101,1,1,1,1,1,1,1,1415,0.047400509,wednesday,4,0,0,1,0,0,0,0
Arizona,2020-06-11,31267,1135,1,1,1,1,1,1,1,1772,0.05667317,thursday,4,0,0,0,1,0,0,0
Arizona,2020-06-12,33039,1156,1,1,1,1,1,1,1,1621,0.049063228,friday,4,0,0,0,0,1,0,0
Arizona,2020-06-13,34660,1189,1,1,1,1,1,1,1,1046,0.030178881,saturday,4,0,0,0,0,0,1,0
Arizona,2020-06-14,35706,1191,1,1,1,1,1,1,1,1138,0.031871394,sunday,4,0,0,0,0,0,0,1
Arizona,2020-06-15,36844,1203,1,1,1,1,1,0,1,2341,0.063538161,monday,4,1,0,0,0,0,0,0
California,2020-02-15,NA,0,0,0,0,0,0,0,0,8,0,saturday,5,0,0,0,0,0,1,0
California,2020-02-16,8,0,0,0,0,0,0,1,0,0,0,sunday,5,0,0,0,0,0,0,1
California,2020-02-17,8,0,0,0,0,0,0,1,0,0,0,monday,5,1,0,0,0,0,0,0
California,2020-02-18,8,0,0,0,0,0,0,1,0,0,0,tuesday,5,0,1,0,0,0,0,0
California,2020-02-19,8,0,0,0,0,0,0,1,0,0,0,wednesday,5,0,0,1,0,0,0,0
California,2020-02-20,10,0,0,0,0,0,0,1,0,0,0,thursday,5,0,0,0,1,0,0,0
California,2020-02-21,10,0,0,0,0,0,0,1,0,0,0,friday,5,0,0,0,0,1,0,0
California,2020-02-22,10,0,0,0,0,0,0,1,0,0,0,saturday,5,0,0,0,0,0,1,0
California,2020-02-23,10,0,0,0,0,0,0,1,0,1,0.1,sunday,5,0,0,0,0,0,0,1
California,2020-02-24,11,0,0,0,0,0,0,1,0,1,0.090909091,monday,5,1,0,0,0,0,0,0
California,2020-02-25,12,0,0,0,0,0,0,1,0,1,0.083333333,tuesday,5,0,1,0,0,0,0,0
California,2020-02-26,13,0,0,0,0,0,0,1,0,0,0,wednesday,5,0,0,1,0,0,0,0
California,2020-02-27,13,0,0,0,0,0,0,1,0,0,0,thursday,5,0,0,0,1,0,0,0
California,2020-02-28,13,0,0,0,0,0,0,1,0,0,0,friday,5,0,0,0,0,1,0,0
California,2020-02-29,13,0,0,0,0,0,0,1,0,6,0.461538462,saturday,5,0,0,0,0,0,1,0
California,2020-03-01,19,0,0,0,0,0,0,1,0,4,0.210526316,sunday,5,0,0,0,0,0,0,1
California,2020-03-02,23,0,0,0,0,0,0,1,0,6,0.260869565,monday,5,1,0,0,0,0,0,0
California,2020-03-03,29,0,0,0,0,0,0,1,0,11,0.379310345,tuesday,5,0,1,0,0,0,0,0
California,2020-03-04,40,1,0,0,0,0,0,1,1,10,0.25,wednesday,5,0,0,1,0,0,0,0
California,2020-03-05,50,1,0,0,0,0,0,1,1,18,0.36,thursday,5,0,0,0,1,0,0,0
California,2020-03-06,68,1,0,0,0,0,0,1,1,26,0.382352941,friday,5,0,0,0,0,1,0,0
California,2020-03-07,94,1,0,0,0,0,0,1,1,19,0.20212766,saturday,5,0,0,0,0,0,1,0
California,2020-03-08,113,1,0,0,0,0,0,1,1,23,0.203539823,sunday,5,0,0,0,0,0,0,1
California,2020-03-09,136,2,0,0,0,0,0,1,1,22,0.161764706,monday,5,1,0,0,0,0,0,0
California,2020-03-10,158,2,0,0,0,0,0,1,1,25,0.158227848,tuesday,5,0,1,0,0,0,0,0
California,2020-03-11,183,4,0,0,0,0,1,1,1,43,0.234972678,wednesday,5,0,0,1,0,0,0,0
California,2020-03-12,226,5,0,0,0,0,1,1,1,53,0.234513274,thursday,5,0,0,0,1,0,0,0
California,2020-03-13,279,4,0,0,0,0,1,1,1,56,0.200716846,friday,5,0,0,0,0,1,0,0
California,2020-03-14,335,5,0,0,0,0,1,1,1,39,0.11641791,saturday,5,0,0,0,0,0,1,0
California,2020-03-15,374,6,0,0,0,1,1,1,1,159,0.42513369,sunday,5,0,0,0,0,0,0,1
California,2020-03-16,533,6,0,0,0,1,1,1,1,84,0.157598499,monday,5,1,0,0,0,0,0,0
California,2020-03-17,617,8,0,1,1,1,1,1,1,176,0.285251216,tuesday,5,0,1,0,0,0,0,0
California,2020-03-18,793,16,0,1,1,1,1,1,1,190,0.239596469,wednesday,5,0,0,1,0,0,0,0
California,2020-03-19,983,20,1,1,1,1,1,1,1,261,0.265513733,thursday,5,0,0,0,1,0,0,0
California,2020-03-20,1244,23,1,1,1,1,1,1,1,152,0.122186495,friday,5,0,0,0,0,1,0,0
California,2020-03-21,1396,26,1,1,1,1,1,1,1,301,0.215616046,saturday,5,0,0,0,0,0,1,0
California,2020-03-22,1697,36,1,1,1,1,1,1,1,376,0.221567472,sunday,5,0,0,0,0,0,0,1
California,2020-03-23,2073,40,1,1,1,1,1,1,1,428,0.206464062,monday,5,1,0,0,0,0,0,0
California,2020-03-24,2501,51,1,1,1,1,1,1,1,512,0.204718113,tuesday,5,0,1,0,0,0,0,0
California,2020-03-25,3013,66,1,1,1,1,1,1,1,866,0.287421175,wednesday,5,0,0,1,0,0,0,0
California,2020-03-26,3879,80,1,1,1,1,1,1,1,670,0.172724929,thursday,5,0,0,0,1,0,0,0
California,2020-03-27,4549,100,1,1,1,1,1,1,1,400,0.08793141,friday,5,0,0,0,0,1,0,0
California,2020-03-28,4949,188,1,1,1,1,1,1,1,546,0.1103253,saturday,5,0,0,0,0,0,1,0
California,2020-03-29,5495,133,1,1,1,1,1,1,1,1369,0.249135578,sunday,5,0,0,0,0,0,0,1
California,2020-03-30,6864,149,1,1,1,1,1,1,1,1147,0.16710373,monday,5,1,0,0,0,0,0,0
California,2020-03-31,8011,170,1,1,1,1,1,1,1,1254,0.156534765,tuesday,5,0,1,0,0,0,0,0
California,2020-04-01,9265,199,1,1,1,1,1,1,1,1499,0.161791689,wednesday,5,0,0,1,0,0,0,0
California,2020-04-02,10764,236,1,1,1,1,1,1,1,1295,0.120308436,thursday,5,0,0,0,1,0,0,0
California,2020-04-03,12088,275,1,1,1,1,1,1,1,795,0.065767704,friday,5,0,0,0,0,1,0,0
California,2020-04-04,12834,292,1,1,1,1,1,1,1,1655,0.12895434,saturday,5,0,0,0,0,0,1,0
California,2020-04-05,14489,342,1,1,1,1,1,1,1,1549,0.106908689,sunday,5,0,0,0,0,0,0,1
California,2020-04-06,15999,371,1,1,1,1,1,1,1,1125,0.070316895,monday,5,1,0,0,0,0,0,0
California,2020-04-07,17096,424,1,1,1,1,1,1,1,1480,0.086569958,tuesday,5,0,1,0,0,0,0,0
California,2020-04-08,18576,487,1,1,1,1,1,1,1,938,0.050495263,wednesday,5,0,0,1,0,0,0,0
California,2020-04-09,19536,539,1,1,1,1,1,1,1,1249,0.063933251,thursday,5,0,0,0,1,0,0,0
California,2020-04-10,20752,577,1,1,1,1,1,1,1,709,0.034165382,friday,5,0,0,0,0,1,0,0
California,2020-04-11,21461,599,1,1,1,1,1,1,1,768,0.035785844,saturday,5,0,0,0,0,0,1,0
California,2020-04-12,22204,632,1,1,1,1,1,1,1,1202,0.05413439,sunday,5,0,0,0,0,0,0,1
California,2020-04-13,23406,696,1,1,1,1,1,1,1,1138,0.048620012,monday,5,1,0,0,0,0,0,0
California,2020-04-14,24544,781,1,1,1,1,1,1,1,1813,0.07386734,tuesday,5,0,1,0,0,0,0,0
California,2020-04-15,26356,873,1,1,1,1,1,1,1,1229,0.046630748,wednesday,5,0,0,1,0,0,0,0
California,2020-04-16,27578,955,1,1,1,1,1,1,1,1718,0.062296033,thursday,5,0,0,0,1,0,0,0
California,2020-04-17,29296,1023,1,1,1,1,1,1,1,1346,0.045944839,friday,5,0,0,0,0,1,0,0
California,2020-04-18,30642,1127,1,1,1,1,1,1,1,665,0.021702239,saturday,5,0,0,0,0,0,1,0
California,2020-04-19,31307,1161,1,1,1,1,1,1,1,2255,0.07202862,sunday,5,0,0,0,0,0,0,1
California,2020-04-20,33562,1201,1,1,1,1,1,1,1,2139,0.063732793,monday,5,1,0,0,0,0,0,0
California,2020-04-21,35753,1289,1,1,1,1,1,1,1,1995,0.055799513,tuesday,5,0,1,0,0,0,0,0
California,2020-04-22,37748,1414,1,1,1,1,1,1,1,1848,0.048956236,wednesday,5,0,0,1,0,0,0,0
